,DOM,time
15366,6,67886985
15367,11,67886976
15368,12,67886986
15369,13,67886977
15370,14,67886980
15371,16,67886984
15372,18,67886980
15373,1,84607396
15374,2,84607400
15375,6,84607401
15376,11,84607392
15377,12,84607401
15378,13,84607393
15379,14,84607396
15380,16,84607399
15381,18,84607395
15382,1,1327436
15383,2,1327440
15384,6,1327440
15385,11,1327431
15386,12,1327441
15387,13,1327433
15388,14,1327436
15389,16,1327439
15390,18,1327435
15391,1,18048001
15392,2,18048004
15393,6,18048005
15394,11,18047996
15395,12,18048006
15396,13,18047997
15397,14,18048000
15398,16,18048004
15399,18,18048000
15400,1,34768727
15401,2,34768731
15402,6,34768731
15403,11,34768722
15404,12,34768732
15405,13,34768724
15406,14,34768726
15407,16,34768730
15408,18,34768726
15409,1,51489266
15410,2,51489270
15411,6,51489271
15412,11,51489262
15413,12,51489271
15414,13,51489263
15415,14,51489266
15416,16,51489269
15417,18,51489265
15418,1,68209931
15419,2,68209935
15420,6,68209935
15421,11,68209927
15422,12,68209936
15423,13,68209928
15424,14,68209931
15425,16,68209934
15426,18,68209930
15427,1,84930632
15428,2,84930635
15429,6,84930636
15430,11,84930627
15431,12,84930636
15432,13,84930628
15433,14,84930631
15434,16,84930635
15435,18,84930631
15436,1,1651141
15437,2,1651144
15438,6,1651145
15439,11,1651136
15440,12,1651145
15441,13,1651137
15442,14,1651140
15443,16,1651144
15444,18,1651139
15445,1,18371450
15446,2,18371453
15447,6,18371454
15448,11,18371445
15449,12,18371455
15450,13,18371446
15451,14,18371449
15452,16,18371453
15453,18,18371449
15454,1,35091855
15455,2,35091859
15456,6,35091859
15457,11,35091850
15458,12,35091860
15459,13,35091852
15460,14,35091855
15461,16,35091858
15462,18,35091854
15463,1,51812323
15464,2,51812326
15465,6,51812327
15466,11,51812318
15467,12,51812328
15468,13,51812319
15469,14,51812322
15470,16,51812326
15471,18,51812322
15472,1,68533155
15473,2,68533158
15474,6,68533159
15475,11,68533150
15476,12,68533160
15477,13,68533151
15478,14,68533154
15479,16,68533158
15480,18,68533154
15481,1,85253764
15482,2,85253767
15483,6,85253768
15484,11,85253759
15485,12,85253769
15486,13,85253760
15487,14,85253763
15488,16,85253767
15489,18,85253763
15490,1,1974648
15491,2,1974652
15492,6,1974653
15493,11,1974644
15494,12,1974653
15495,13,1974645
15496,14,1974648
15497,16,1974652
15498,18,1974647
15499,1,18695874
15500,2,18695877
15501,6,18695878
15502,11,18695869
15503,12,18695879
15504,13,18695870
15505,14,18695873
15506,16,18695877
15507,18,18695873
15508,1,35416718
15509,2,35416721
15510,6,35416722
15511,11,35416713
15512,12,35416723
15513,13,35416714
15514,14,35416717
15515,16,35416721
15516,18,35416717
15517,1,52137482
15518,2,52137486
15519,6,52137486
15520,11,52137477
15521,12,52137487
15522,13,52137479
15523,14,52137481
15524,16,52137485
15525,18,52137481
15526,1,68858523
15527,2,68858526
15528,6,68858527
15529,11,68858518
15530,12,68858528
15531,13,68858519
15532,14,68858522
15533,16,68858526
15534,18,68858522
15535,1,85579278
15536,2,85579281
15537,6,85579282
15538,11,85579273
15539,12,85579283
15540,13,85579274
15541,14,85579277
15542,16,85579281
15543,18,85579277
15544,1,2300458
15545,2,2300461
15546,6,2300462
15547,11,2300453
15548,12,2300463
15549,13,2300454
15550,14,2300457
15551,16,2300461
15552,18,2300457
15553,1,19021315
15554,2,19021318
15555,6,19021319
15556,11,19021310
15557,12,19021320
15558,13,19021311
15559,14,19021314
15560,16,19021318
15561,18,19021314
15562,1,35742010
15563,2,35742014
15564,6,35742014
15565,11,35742005
15566,12,35742015
15567,13,35742007
15568,14,35742010
15569,16,35742013
15570,18,35742009
15571,1,52463291
15572,2,52463295
15573,6,52463295
15574,11,52463286
15575,12,52463296
15576,13,52463288
15577,14,52463291
15578,16,52463294
15579,18,52463290
15580,1,69184388
15581,2,69184392
15582,6,69184393
15583,11,69184383
15584,12,69184393
15585,13,69184385
15586,14,69184388
15587,16,69184391
15588,18,69184387
15589,1,85905762
15590,2,85905765
15591,6,85905766
15592,11,85905757
15593,12,85905767
15594,13,85905758
15595,14,85905761
15596,16,85905765
15597,18,85905761
15598,1,2626066
15599,2,2626070
15600,6,2626071
15601,11,2626062
15602,12,2626071
15603,13,2626063
15604,14,2626066
15605,16,2626069
15606,18,2626065
15607,1,19347131
15608,2,19347135
15609,6,19347135
15610,11,19347126
15611,12,19347136
15612,13,19347128
15613,14,19347131
15614,16,19347134
15615,18,19347130
15616,1,36068083
15617,2,36068087
15618,6,36068087
15619,11,36068078
15620,12,36068088
15621,13,36068080
15622,14,36068082
15623,16,36068086
15624,18,36068082
15625,1,52788647
15626,2,52788650
15627,6,52788651
15628,11,52788642
15629,12,52788652
15630,13,52788643
15631,14,52788646
15632,16,52788650
15633,18,52788646
15634,1,69509642
15635,2,69509646
15636,6,69509647
15637,11,69509638
15638,12,69509647
15639,13,69509639
15640,14,69509642
15641,16,69509645
15642,18,69509641
15643,1,86230209
15644,2,86230212
15645,6,86230213
15646,11,86230204
15647,12,86230214
15648,13,86230205
15649,14,86230208
15650,16,86230212
15651,18,86230208
15652,1,2950496
15653,2,2950500
15654,6,2950501
15655,11,2950492
15656,12,2950501
15657,13,2950493
15658,14,2950496
15659,16,2950499
15660,18,2950495
15661,1,19670911
15662,2,19670915
15663,6,19670915
15664,11,19670906
15665,12,19670916
15666,13,19670908
15667,14,19670911
15668,16,19670914
15669,18,19670910
15670,1,36391187
15671,2,36391191
15672,6,36391191
15673,11,36391182
15674,12,36391192
15675,13,36391184
15676,14,36391187
15677,16,36391190
15678,18,36391186
15679,1,53111257
15680,2,53111261
15681,6,53111261
15682,11,53111252
15683,12,53111262
15684,13,53111254
15685,14,53111257
15686,16,53111260
15687,18,53111256
15688,1,69831926
15689,2,69831929
15690,6,69831930
15691,11,69831921
15692,12,69831931
15693,13,69831922
15694,14,69831925
15695,16,69831929
15696,18,69831925
15697,1,86552307
15698,2,86552311
15699,6,86552312
15700,11,86552303
15701,12,86552312
15702,13,86552304
15703,14,86552307
15704,16,86552310
15705,18,86552306
15706,1,3273068
15707,2,3273071
15708,6,3273072
15709,11,3273063
15710,12,3273073
15711,13,3273064
15712,14,3273067
15713,16,3273071
15714,18,3273067
15715,1,19993476
15716,2,19993479
15717,6,19993480
15718,11,19993471
15719,12,19993481
15720,13,19993473
15721,14,19993475
15722,16,19993479
15723,18,19993475
15724,1,36714200
15725,2,36714204
15726,6,36714205
15727,11,36714195
15728,12,36714205
15729,13,36714197
15730,14,36714200
15731,16,36714203
15732,18,36714199
15733,1,53435052
15734,2,53435055
15735,6,53435056
15736,11,53435047
15737,12,53435057
15738,13,53435048
15739,14,53435051
15740,16,53435055
15741,18,53435051
15742,1,70155653
15743,2,70155657
15744,6,70155657
15745,11,70155648
15746,12,70155658
15747,13,70155650
15748,14,70155653
15749,16,70155656
15750,18,70155652
15751,1,86876037
15752,2,86876041
15753,6,86876041
15754,11,86876032
15755,12,86876042
15756,13,86876034
15757,14,86876037
15758,16,86876040
15759,18,86876036
15760,1,3596619
15761,2,3596623
15762,6,3596624
15763,11,3596615
15764,12,3596624
15765,13,3596616
15766,14,3596619
15767,16,3596623
15768,18,3596618
15769,1,20317110
15770,2,20317113
15771,6,20317114
15772,11,20317105
15773,12,20317115
15774,13,20317106
15775,14,20317109
15776,16,20317113
15777,18,20317109
15778,1,37037933
15779,2,37037936
15780,6,37037937
15781,11,37037928
15782,12,37037938
15783,13,37037929
15784,14,37037932
15785,16,37037936
15786,18,37037932
15787,1,53758412
15788,2,53758415
15789,6,53758416
15790,11,53758407
15791,12,53758416
15792,13,53758408
15793,14,53758411
15794,16,53758414
15795,18,53758410
15796,1,70478753
15797,2,70478756
15798,6,70478757
15799,11,70478748
15800,12,70478758
15801,13,70478749
15802,14,70478752
15803,16,70478756
15804,18,70478752
15805,1,87199132
15806,2,87199136
15807,6,87199136
15808,11,87199128
15809,12,87199137
15810,13,87199129
15811,14,87199132
15812,16,87199135
15813,18,87199131
15814,1,3919600
15815,2,3919604
15816,6,3919604
15817,11,3919595
15818,12,3919605
15819,13,3919597
15820,14,3919599
15821,16,3919603
15822,18,3919599
15823,1,20639929
15824,2,20639932
15825,6,20639933
15826,11,20639924
15827,12,20639934
15828,13,20639925
15829,14,20639928
15830,16,20639932
15831,18,20639928
15832,1,37360679
15833,2,37360683
15834,6,37360683
15835,11,37360674
15836,12,37360684
15837,13,37360676
15838,14,37360678
15839,16,37360682
15840,18,37360678
15841,1,54080679
15842,2,54080682
15843,6,54080683
15844,11,54080674
15845,12,54080683
15846,13,54080675
15847,14,54080678
15848,16,54080681
15849,18,54080677
15850,1,70800898
15851,2,70800901
15852,6,70800902
15853,11,70800893
15854,12,70800902
15855,13,70800894
15856,14,70800897
15857,16,70800901
15858,18,70800896
15859,1,87521523
15860,2,87521527
15861,6,87521527
15862,11,87521518
15863,12,87521528
15864,13,87521520
15865,14,87521523
15866,16,87521526
15867,18,87521522
15868,1,4242225
15869,2,4242228
15870,6,4242229
15871,11,4242220
15872,12,4242230
15873,13,4242221
15874,14,4242224
15875,16,4242228
15876,18,4242224
15877,1,20962465
15878,2,20962468
15879,6,20962469
15880,11,20962460
15881,12,20962470
15882,13,20962461
15883,14,20962464
15884,16,20962468
15885,18,20962464
15886,1,37682690
15887,2,37682694
15888,6,37682695
15889,11,37682686
15890,12,37682695
15891,13,37682687
15892,14,37682690
15893,16,37682693
15894,18,37682689
15895,1,54403785
15896,2,54403789
15897,6,54403790
15898,11,54403781
15899,12,54403790
15900,13,54403782
15901,14,54403785
15902,16,54403788
15903,18,54403784
15904,1,71124538
15905,2,71124541
15906,6,71124542
15907,11,71124533
15908,12,71124542
15909,13,71124534
15910,14,71124537
15911,16,71124540
15912,18,71124536
15913,1,87844578
15914,2,87844581
15915,6,87844582
15916,11,87844573
15917,12,87844583
15918,13,87844574
15919,14,87844577
15920,16,87844581
15921,18,87844577
15922,1,4564814
15923,2,4564817
15924,6,4564818
15925,11,4564809
15926,12,4564819
15927,13,4564810
15928,14,4564813
15929,16,4564817
15930,18,4564813
15931,1,21285754
15932,2,21285757
15933,6,21285758
15934,11,21285749
15935,12,21285758
15936,13,21285750
15937,14,21285753
15938,16,21285757
15939,18,21285753
15940,1,38006260
15941,2,38006264
15942,6,38006264
15943,11,38006255
15944,12,38006265
15945,13,38006257
15946,14,38006260
15947,16,38006263
15948,18,38006259
15949,1,54726854
15950,2,54726858
15951,6,54726859
15952,11,54726850
15953,12,54726859
15954,13,54726851
15955,14,54726854
15956,16,54726858
15957,18,54726853
15958,1,71447388
15959,2,71447391
15960,6,71447392
15961,11,71447383
15962,12,71447393
15963,13,71447384
15964,14,71447387
15965,16,71447391
15966,18,71447387
15967,1,88167786
15968,2,88167790
15969,6,88167790
15970,11,88167781
15971,12,88167791
15972,13,88167782
15973,14,88167785
15974,16,88167789
15975,18,88167785
15976,1,4888214
15977,2,4888218
15978,6,4888219
15979,11,4888210
15980,12,4888219
15981,13,4888211
15982,14,4888214
15983,16,4888217
15984,18,4888213
15985,1,21608359
15986,2,21608362
15987,6,21608363
15988,11,21608354
15989,12,21608364
15990,13,21608355
15991,14,21608358
15992,16,21608362
15993,18,21608358
15994,1,38328686
15995,2,38328689
15996,6,38328690
15997,11,38328681
15998,12,38328690
15999,13,38328682
16000,14,38328685
16001,16,38328689
16002,18,38328684
16003,1,55049586
16004,2,55049589
16005,6,55049590
16006,11,55049581
16007,12,55049590
16008,13,55049582
16009,14,55049585
16010,16,55049588
16011,18,55049584
16012,1,71770516
16013,2,71770519
16014,6,71770520
16015,11,71770511
16016,12,71770521
16017,13,71770512
16018,14,71770515
16019,16,71770519
16020,18,71770515
16021,1,88490904
16022,2,88490907
16023,6,88490908
16024,11,88490899
16025,12,88490909
16026,13,88490900
16027,14,88490903
16028,16,88490907
16029,18,88490903
16030,1,5211636
16031,2,5211640
16032,6,5211641
16033,11,5211631
16034,12,5211641
16035,13,5211633
16036,14,5211636
16037,16,5211639
16038,18,5211635
16039,1,21932068
16040,2,21932072
16041,6,21932073
16042,11,21932063
16043,12,21932073
16044,13,21932065
16045,14,21932068
16046,16,21932071
16047,18,21932067
16048,1,38652325
16049,2,38652328
16050,6,38652329
16051,11,38652320
16052,12,38652330
16053,13,38652321
16054,14,38652324
16055,16,38652328
16056,18,38652324
16057,1,55372581
16058,2,55372585
16059,6,55372586
16060,11,55372576
16061,12,55372586
16062,13,55372578
16063,14,55372581
16064,16,55372584
16065,18,55372580
16066,1,72093408
16067,2,72093412
16068,6,72093412
16069,11,72093403
16070,12,72093413
16071,13,72093405
16072,14,72093408
16073,16,72093411
16074,18,72093407
16075,1,88814189
16076,2,88814192
16077,6,88814193
16078,11,88814184
16079,12,88814194
16080,13,88814185
16081,14,88814188
16082,16,88814192
16083,18,88814188
16084,1,5535010
16085,2,5535014
16086,6,5535014
16087,11,5535005
16088,12,5535015
16089,13,5535007
16090,14,5535010
16091,16,5535013
16092,18,5535009
16093,1,22255806
16094,2,22255810
16095,6,22255810
16096,11,22255801
16097,12,22255811
16098,13,22255803
16099,14,22255806
16100,16,22255809
16101,18,22255805
16102,1,38976579
16103,2,38976583
16104,6,38976583
16105,11,38976575
16106,12,38976584
16107,13,38976576
16108,14,38976579
16109,16,38976582
16110,18,38976578
16111,1,55697931
16112,2,55697934
16113,6,55697935
16114,11,55697926
16115,12,55697935
16116,13,55697927
16117,14,55697930
16118,16,55697934
16119,18,55697929
16120,1,72419000
16121,2,72419004
16122,6,72419005
16123,11,72418996
16124,12,72419005
16125,13,72418997
16126,14,72419000
16127,16,72419004
16128,18,72418999
16129,1,89139639
16130,2,89139642
16131,6,89139643
16132,11,89139634
16133,12,89139643
16134,13,89139635
16135,14,89139638
16136,16,89139642
16137,18,89139637
16138,1,5860407
16139,2,5860410
16140,6,5860411
16141,11,5860402
16142,12,5860412
16143,13,5860403
16144,14,5860406
16145,16,5860410
16146,18,5860406
16147,1,22581512
16148,2,22581516
16149,6,22581516
16150,11,22581507
16151,12,22581517
16152,13,22581509
16153,14,22581512
16154,16,22581515
16155,18,22581511
16156,1,39302512
16157,2,39302515
16158,6,39302516
16159,11,39302507
16160,12,39302517
16161,13,39302508
16162,14,39302511
16163,16,39302515
16164,18,39302511
16165,1,56023507
16166,2,56023510
16167,6,56023511
16168,11,56023502
16169,12,56023512
16170,13,56023503
16171,14,56023506
16172,16,56023510
16173,18,56023506
16174,1,72744574
16175,2,72744578
16176,6,72744578
16177,11,72744570
16178,12,72744579
16179,13,72744571
16180,14,72744574
16181,16,72744577
16182,18,72744573
16183,1,89465379
16184,2,89465382
16185,6,89465383
16186,11,89465374
16187,12,89465384
16188,13,89465375
16189,14,89465378
16190,16,89465382
16191,18,89465378
16192,1,6186304
16193,2,6186308
16194,6,6186308
16195,11,6186299
16196,12,6186309
16197,13,6186301
16198,14,6186303
16199,16,6186307
16200,18,6186303
16201,1,22906971
16202,2,22906974
16203,6,22906975
16204,11,22906966
16205,12,22906976
16206,13,22906967
16207,14,22906970
16208,16,22906974
16209,18,22906970
16210,1,39627600
16211,2,39627603
16212,6,39627604
16213,11,39627595
16214,12,39627605
16215,13,39627596
16216,14,39627599
16217,16,39627603
16218,18,39627599
16219,1,56348817
16220,2,56348820
16221,6,56348821
16222,11,56348812
16223,12,56348822
16224,13,56348813
16225,14,56348816
16226,16,56348820
16227,18,56348816
16228,1,73069430
16229,2,73069434
16230,6,73069434
16231,11,73069425
16232,12,73069435
16233,13,73069427
16234,14,73069429
16235,16,73069433
16236,18,73069429
16237,1,89790084
16238,2,89790087
16239,6,89790088
16240,11,89790079
16241,12,89790089
16242,13,89790080
16243,14,89790083
16244,16,89790087
16245,18,89790083
16246,1,6510346
16247,2,6510349
16248,6,6510350
16249,11,6510341
16250,12,6510351
16251,13,6510342
16252,14,6510345
16253,16,6510349
16254,18,6510345
16255,1,23230638
16256,2,23230641
16257,6,23230642
16258,11,23230633
16259,12,23230643
16260,13,23230634
16261,14,23230637
16262,16,23230641
16263,18,23230637
16264,1,39952161
16265,2,39952164
16266,6,39952165
16267,11,39952156
16268,12,39952165
16269,13,39952157
16270,14,39952160
16271,16,39952164
16272,18,39952159
16273,1,56673328
16274,2,56673331
16275,6,56673332
16276,11,56673323
16277,12,56673333
16278,13,56673324
16279,14,56673327
16280,16,56673331
16281,18,56673327
16282,1,73394479
16283,2,73394482
16284,6,73394483
16285,11,73394474
16286,12,73394484
16287,13,73394475
16288,14,73394478
16289,16,73394482
16290,18,73394478
16291,1,90115473
16292,2,90115476
16293,6,90115477
16294,11,90115468
16295,12,90115478
16296,13,90115469
16297,14,90115472
16298,16,90115476
16299,18,90115472
16300,1,6836556
16301,2,6836559
16302,6,6836560
16303,11,6836551
16304,12,6836561
16305,13,6836552
16306,14,6836555
16307,16,6836559
16308,18,6836555
16309,1,23557724
16310,2,23557728
16311,6,23557728
16312,11,23557719
16313,12,23557729
16314,13,23557720
16315,14,23557723
16316,16,23557727
16317,18,23557723
16318,1,40278656
16319,2,40278659
16320,6,40278660
16321,11,40278651
16322,12,40278661
16323,13,40278652
16324,14,40278655
16325,16,40278659
16326,18,40278655
16327,1,56999122
16328,2,56999125
16329,6,56999126
16330,11,56999117
16331,12,56999127
16332,13,56999118
16333,14,56999121
16334,16,56999125
16335,18,56999121
16336,1,73719826
16337,2,73719829
16338,6,73719830
16339,11,73719821
16340,12,73719831
16341,13,73719822
16342,14,73719825
16343,16,73719829
16344,18,73719825
16345,1,90440658
16346,2,90440661
16347,6,90440662
16348,11,90440653
16349,12,90440663
16350,13,90440654
16351,14,90440657
16352,16,90440661
16353,18,90440657
16354,1,7161611
16355,2,7161615
16356,6,7161615
16357,11,7161606
16358,12,7161616
16359,13,7161608
16360,14,7161611
16361,16,7161614
16362,18,7161610
16363,1,23882212
16364,2,23882215
16365,6,23882216
16366,11,23882207
16367,12,23882217
16368,13,23882208
16369,14,23882211
16370,16,23882215
16371,18,23882211
16372,1,40602622
